n,Codice_IPA,tipo,email
1,c_b499,Mail2,comune@comune.campagnola-emilia.re.it
1,c_b520,Mail2,segretario@legal.comune.campobellodilicata.ag.it
1,c_b525,Mail2,ragioneria@comune.campodenno.tn.it
1,c_b529,Mail2,info@comune.campoditrens.bz.it
1,c_b530,Mail2,comune@comune.campodolcino.so.it
1,c_b555,Mail2,info@comune.campora.sa.it
1,c_b576,Mail2,info@comune.canalemonterano.rm.it
1,c_b591,Mail3,ragioneria@comune.candidoni.rc.it
1,c_b603,Mail2,info@comune.canicattinibagni.sr.it
1,c_b604,Mail2,settore1@comune.canino.vt.it
1,c_b606,Mail2,info@comunecanistro.it
1,c_b628,Mail2,demografici@comune.cantalupa.to.it
1,c_b648,Mail2,ced@comune.capannori.lu.it
1,c_b664,Mail2,sindaco@comune.capo-di-ponte.bs.it
1,c_b684,Mail2,segreteria@comune.capraia-e-limite.fi.it
1,c_b687,Mail2,posta@comunecapranica.it
1,c_b688,Mail2,capranicasegreteria@legalmail.it
1,c_b696,Mail2,AFFARIGENERALI.CITTADICAPRI@LEGALMAIL.IT
1,c_b722,Mail2,comcara@misco.net
1,c_b738,Mail2,ambiente.comunevillasimius@legalmail.it
1,c_b742,Mail2,everonesetecnico@comune.carbonate.co.it
1,c_b763,Mail2,segreteria@comune.carenno.lc.it
1,c_b765,Mail2,info@comune.carentino.al.it
1,c_b767,Mail2,caresana@comuniubv.it
1,c_b782,Mail2,carisio@ruparpiemonte.it
1,c_b789,Mail2,m.aste@comune.carloforte.ca.it
1,c_b803,Mail2,info@comune.carona.bg.it
1,c_b816,Mail2,comune.carpegna@provincia.ps.it
1,c_b818,Mail2,carpeneto@ruparpiemonte.it
1,c_b822,Mail3,amm@comune.carpignanosalentino.le.it
1,c_b839,Mail2,alberto.alberti@comunecarrodano.it
1,c_b859,Mail2,casacanditella.com@libero.it
1,c_b867,Mail2,segreteria@comune.casalborgone.to.it
1,c_b888,Mail2,anagrafe@comune.casalettospartano.sa.it
1,c_b891,Mail2,info@comune.casalettovaprio.cr.it
1,c_b921,Mail2,info@comune.casalzuigno.va.it
1,c_b929,Mail2,info@comune.casanovalonati.pv.it
1,c_b955,Mail3,ragioneria@comune.caselette.to.it
1,c_b961,Mail2,ragioneria@comune.casellelandi.lo.it
1,c_b969,Mail2,federica.bettucchi@comune.casteldicasio.bo.it
1,c_b974,Mail2,ragioneria@comune.caslinoderba.co.it
1,c_c006,Mail2,info@comune.cassaro.sr.it
1,c_c033,Mail2,croce@comune.cassinettadilugagnano.mi.it
1,c_c045,Mail2,demografici@comunedicastagnetopo.it
1,c_c067,Mail2,info@comune.castelbuono.pa.it
1,c_c080,Mail2,anagrafe.casteldelci@virgilio.it
1,c_c122,Mail2,info@comune.castelguglielmo.ro.it
1,c_c127,Mail2,ragioneria@comune.castellalfero.at.it
1,c_c165,Mail2,info@comune.castellettostura.cn.it
1,c_c181,Mail2,affarigenerali@comune.castelveccana.va.it
1,c_c183,Mail2,comune@comune.castelcondino.tn.it
1,c_c188,Mail4,ufficioanagrafe@comune.castellodicisterna.na.it
1,c_c198,Mail2,anagrafe@comune.castellucciodeisauri.fg.it
1,c_c202,Mail2,affarigenerali@comune.castellucciovalmaggiore.fg.it
1,c_c211,Mail2,ragioneria@comune.castelmorrone.ce.it
1,c_c213,Mail2,castelnovetto@libero.it
1,c_c224,Mail2,affarigenerali@comune.castelnuovodifarfa.ri.it
1,c_c237,Mail2,segreteria.sindaco@comune.castelnuovodiporto.rm.it
1,c_c254,Mail2,info@comune.castelrotto.bz.it
1,c_c294,Mail2,commercio@comune.chatillon.ao.it
1,c_c297,Mail2,servizisociali@comune.castiglionedisicilia.ct.it
1,c_c329,Mail2,amministrazione@comune.castiragavidardo.lo.it
1,c_c331,Mail2,info@comune.castorano.ap.it
1,c_c335,Mail3,segreteria@comune.castrignanodeigreci.le.it
1,c_c336,Mail2,ragioneria@comune.castrignanodelcapo.le.it
1,c_c341,Mail2,info@comune.castrofilippo.ag.it
1,c_c348,Mail2,info@comune.castroregio.cs.it
1,c_c359,Mail2,anagrafe@comune.cautano.bn.it
1,c_c35e,Mail2,info@comune.isoladifondra.bg.it
1,c_c385,Mail2,anagrafe@comune.cavassonuovo.pn.it
1,c_c400,Mail2,comune@comune.cavizzana.tn.it
1,c_c405,Mail2,d.gilli@comune.cavriago.re.it
1,c_c406,Mail3,comune@comune.cavriana.mn.it
1,c_c410,Mail2,demografici@comune.cazzano.bg.it
1,c_c413,Mail2,ceccano_fatt.elettr@legalmail.it
1,c_c417,Mail2,info@comune.cedegolo.bs.it
1,c_c421,Mail2,info@comune.cefalu.pa.it
1,c_c422,Mail2,borin.agnese@comune.ceggia.ve.it
1,c_c440,Mail2,anagrafe@comune.celleenomondo.at.it
1,c_c442,Mail3,ragioneria@comune.celledisanvito.fg.it
1,c_c447,Mail2,cellere@comune.cellere.vt.it
1,c_c456,Mail2,info@comune.cenatesopra.bg.it
1,c_c464,Mail2,demog.tscherms.cermes@legalmail.it
1,c_c478,Mail2,comune@comune.ceppomorelli.vb.it
1,c_c497,Mail2,anagrafe@comune.ceres.to.it
1,c_c500,Mail2,info@comune.ceregnano.ro.it
1,c_c502,Mail2,contabilita@comune.ceresara.mn.it
1,c_c506,Mail2,finanziaria@comune.cerete.bg.it
1,c_c538,Mail2,comune@comune.cerroveronese.vr.it
1,c_c541,Mail2,ragioneria@comunecertosadipavia.it
1,c_c567,Mail2,municipio@comune.cesara.vb.it
1,c_c582,Mail2,info@comune.cessapalombo.mc.it
1,c_c614,Mail2,info@comune.chiarano.tv.it
1,c_c633,Mail2,elettorale.chieuti@virgilio.it
1,c_c651,Mail2,info@comune.chiuro.so.it
1,c_c678,Mail2,anagrafe@comune.cicognolo.cr.it
1,c_c689,Mail2,bilancio@comune.cimadolmo.tv.it
1,c_c704,Mail2,demografici.cingoli@emarche.it
1,c_c732,Mail2,contatti@comune.cislago.va.it
1,c_c752,Mail2,anagrafe@comune.civate.lc.it
1,c_c756,Mail2,info@comunecivezzano.it
1,c_c764,Mail2,comune@comune.civitacampomarano.cb.it
1,c_c776,Mail2,info@civitellamesserraimondo.net
1,c_c778,Mail2,finanze.tributi@comune.civitellaalfedena.aq.it
1,c_c780,Mail2,affarigenerali@comune.civitelladagliano.vt.it
1,c_c803,Mail2,finanziario@comune.coazze.to.it
1,c_c807,Mail2,amministrativo@cocconato.info
1,c_c858,Mail2,foltran@comune.colleferro.rm.it
1,c_c862,Mail3,ragioneria@comune.collelongo.aq.it
1,c_c864,Mail2,anagrafe@collepardo.it
1,c_c882,Mail2,ragioneria@comune.collinas.vs.it
1,c_c885,Mail2,ragioneria@comune.colloredodimontealbano.ud.it
1,c_c888,Mail2,comunecolobraro@rete.basilicata.it
1,c_c934,Mail2,affarigenerali@comune.compiano.pr.it
1,c_c958,Mail2,anagrafe@comune.confienza.pv.it
1,c_c993,Mail2,personale@com-cordovado.regione.fvg.it
1,c_c998,Mail2,amministrativo@comune.corenoausonio.fr.it
1,c_d007,Mail2,comune.corinaldo@provincia.an.it
1,c_d016,Mail2,biblioteca@comune.cornalba.bg.it
1,c_d018,Mail2,segreteriagenerale@comune.cornaredo.mi.it
1,c_d026,Mail2,ragioneria@comune.corniglio.pr.it
1,c_d028,Mail2,anagrafe@comune.cornogiovine.lo.it
1,c_d033,Mail2,ufficioanagrafe@comune.morimondo.mi.it
1,c_d041,Mail2,anagrafe@comune.corrido.co.it
1,c_d048,Mail2,andreas.anegg@gemeinde.kurtatsch.bz.it
1,c_d065,Mail2,finanziari@comune.cortenova.lc.it
1,c_d066,Mail2,demografici@comune.cortenuova.bg.it
1,c_d081,Mail2,anagrafe@comune.corvino-san-quirico.pv.it
1,c_d093,Mail2,info@comune.cossanobelbo.cn.it
1,c_d096,Mail2,demografici@comune.cossignano.ap.it
1,c_d126,Mail2,ufficio.ragioneria@comuna.covo.bg.it
1,c_d128,Mail2,ufficioragioneria@comune.craco.mt.it
1,c_d137,Mail3,ufficio.ragioneria@comune.crecchio.ch.it
1,c_d139,Mail2,anagrafe@comune.credaro.bg.it
1,c_d145,Mail2,info@comune.cremeno.lc.it
1,c_d149,Mail2,anagrafe@comune.cremolino.al.it
1,c_d175,Mail2,ragioneria@comune.crocefieschi.ge.it
1,c_d179,Mail2,ragioneria@comunedicrognaleto.it
1,c_d210,Mail2,affarigenerali@comune.cupra-marittima.ap.it
1,c_d214,Mail2,comunecurcuris@tiscali.it
1,c_d238a,Mail2,info@comune.cuveglio.va.it
1,c_d246,Mail2,anagrafe@comune.dambel.tn.it
1,c_d251,Mail2,ced@darfoboarioterme.net
1,c_d267,Mail2,ssegre@alice.it
1,c_d269,Mail2,ragioneria.comune.deliceto@cittaconnessa.it
1,c_d304,Mail2,fulviaciardullo@comune.dipignano.cs.it
1,c_d309,Mail2,anagrafe@comune.divignano.no.it
1,c_d317,Mail2,area.contabile@comunedolce.it
1,c_d339,Mail2,anag.donato@ptb.provincia.biella.it
1,c_d351,Mail2,segreteria@comune.dosolo.mn.it
1,c_d352,Mail2,info@comune.dossena.bg.it
1,c_d391,Mail2,sindaco@comune.edolo.bs.it
1,c_d392,Mail2,info@comune.egna.bz.it
1,c_d398,Mail2,anagrafe@comune.ello.lc.it
1,c_d403,Mail2,ragioneria@comune.empoli.fi.it
1,c_d441,Mail2,comune.esporlatu@tiscali.it
1,c_d454,Mail2,comune@comune.fabro.tr.it
1,c_d484,Mail2,info@comune.falzes.bz.it
1,c_d508,Mail2,alfredomignozzi@comune.fasano.br.it
1,c_d537,Mail2,anagrafe@comune.fenis.ao.it
1,c_d538,Mail2,comune@comune.ferentillo.tr.it
1,c_d571,Mail2,demog.voels.fie@legalmail.it
1,c_d577,Mail2,ragioneria@comunefiessoro.it
1,c_d590,Mail2,g.angella@comune.filattiera.ms.it
1,c_d640,Mail2,antonello.soro@comune.flussio.or.it
1,c_d660,Mail2,segreteria@comune.fombio.lo.it
1,c_d667,Mail2,a.cesariofontanaliri@virgilio.it
1,c_d675,Mail2,demografici@comune.fontaneto.no.it
1,c_d719,Mail2,demografico@comune.fornidisopra.ud.it
1,c_d733,Mail2,info@comune.forzadagro.me.it
1,c_d749,Mail2,comune.fossombrone@provincia.ps.it
1,c_d750,Mail2,anagrafe@comune.foza.vi.it
1,c_d754,Mail2,segretariocomunale@comune.fragagnano.ta.it
1,c_d755,Mail2,info@comune.fragnetolabate.bn.it
1,c_d760,Mail2,info@comunefrancavilladete.it
1,c_d773,Mail2,fatture.comunefrascati@legalmail.it
1,c_d784,Mail2,demografici@comune.frassotelesino.bn.it
1,c_d785,Mail2,comune@comune.frassosabino.ri.it
1,c_d797,Mail2,info@comune.fresonara.al.it
1,c_d810,Mail2,ced@comune.frosinone.it
1,c_d811,Mail2,comunefrosolone@tiscali.it
1,c_d812,Mail2,comune.frossasco@comunefrossasco.it
1,c_d817,Mail2,fuipiano_valleimagna@tin.it
1,c_d819,Mail2,comunedifumone@tin.it
1,c_d823,Mail2,annarosaberarducci@virgilio.it
1,c_d828,Mail2,f.sansone@comune.fuscaldo.cs.it
1,c_d847,Mail2,demografici@comune.gaggio-montano.bo.it
1,c_d850,Mail2,anagrafe.gaglianoat@libero.it
1,c_d864,Mail2,info@comune.galatro.rc.it
1,c_d870,Mail2,alessia.minella@comune.gallese.vt.it
1,c_d886,Mail2,anagrafe@comune.galluccio.ce.it
1,c_d888,Mail2,anagrafe@comune.galtelli.nu.it
1,c_d906,Mail2,segreteria@comune.gandosso.bg.it
1,c_d910,Mail2,info@comune.garbagna.al.it
1,c_d915,Mail2,finanziaria@comunedigarda.it
1,c_d921,Mail2,municipio@comune.gargallo.no.it
1,c_d927,Mail2,ragioneria@comune.garlenda.sv.it
1,c_d932,Mail2,areatecnica.gasperina@virgilio.it
1,c_d946,Mail2,finanziario@comune.gavirate.va.it
1,c_d947,Mail3,rag.gavoi@legalmail.it
1,c_d961,Mail2,areafinanziaria@comune.gemmano.rn.it
1,c_d975,Mail2,amm.gerace@libero.it
1,c_d981,Mail2,ragioneria@comune.gerenzano.va.it
1,c_d988,Mail2,comunedigerocarne@libero.it
1,c_d994,Mail2,info@comune.gesico.su.it
1,c_e015,Mail2,info@comune.giarole.al.it
1,c_e101,Mail2,ragioneria.gorlamaggiore@legalmail.it
1,c_e116,Mail2,ragioneria@gottolengo.com
1,c_e118,Mail2,ragioneria@comune.govone.cn.it
1,c_e145,Mail2,info@comune.grantorto.pd.it
1,c_e179,Mail2,anagrafe@com-grimacco.regione.fvg.it
1,c_e191,Mail2,info@comune.grondona.al.it
1,c_e208,Mail2,demografici@comune-grottazzolina.it
1,c_e212,Mail2,comune.grotteria@tiscali.it
1,c_e215,Mail2,area.amministrativa@comune.gruaro.ve.it
1,c_e289,Mail2,segreteria@comune.imola.bo.it
1,c_e292,Mail2,info@comune.inarzo.va.it
1,c_e314,Mail2,segreteria@comune.invorio.no.it
1,c_e317,Mail2,comuneinzago@legalmail.it
1,c_e339,Mail2,comune@isolacr.it
1,c_e340,Mail3,servizisociali@comune.isoladelliri.fr.it
1,c_e360,Mail2,demografici@comuneisolasantantonio.al.it
1,c_e381,Mail2,comune.jelsicb@legalmail.it
1,c_e392,Mail2,areaamministrativa@labico.com
1,c_e402,Mail2,AMMINISTRATIVO@COMUNE.LAGANADI.RC.IT
1,c_e412,Mail2,gemeindepolizei.polizialocale.algund.lagundo@legalmail.it
1,c_e436,Mail2,finanziario@comune.landiona.no.it
1,c_e462,Mail2,ragioneria@comune.lasnigo.co.it
1,c_e484,Mail2,info@comune.lauriano.to.it
1,c_e502,Mail2,d.fontanini@comune.lazise.vr.it
1,c_e504,Mail2,segreteria@lazzate.com
1,c_e506,Mail4,sindaco@comune.lecce.it
1,c_e515,Mail2,affarigenerali@comune.legnaro.pd.it
1,c_e519,Mail2,monica.solari@comune.leivi.ge.it
1,c_e522,Mail3,segret.sindaco@comune.lendinara.ro.it
1,c_e527,Mail2,anagrafe.lenola@legalmail.it
1,c_e537,Mail2,finanze@comuneleporano.it
1,c_e550,Mail2,fd.tremolada@comune.lesmo.mb.it
1,c_e552,Mail2,demog.lessona@ptb.provincia.biella.it
1,c_e574,Mail2,pawel.ofman@comune.licciananardi.ms.it
1,c_e605,Mail2,info@comune.lioni.av.it
1,c_e615,Mail2,LISIO@RUPARPIEMONTE.IT
1,c_e661,Mail2,anagrafe@comune.lombriasco.to.it
1,c_e664,Mail2,servizioragioneria@comune.lonalases.tn.it
1,c_e678,Mail2,affarigenerali@comunelongobucco.eu
1,c_e698,Mail2,info@comune.losine.bs.it
1,c_e700,Mail2,finanziariolotzorai@tiscali.it
1,c_e706,Mail2,info@comune.lozio.bs.it
1,c_e716,Mail3,ragioneria.lucera@anutel.it
1,c_e724,Mail2,segretario@comune.lucoli.aq.it
1,c_e729,Mail2,alessandra.pascale@comune.lugnanointeverina.tr.it
1,c_e743,Mail2,comune.lunano@provincia.ps.it
1,c_e746,Mail4,tributi@comune.luogosano.av.it
1,c_e758,Mail2,areaamministrativa@comune.luserna.to.it
1,c_e779,Mail2,comunedimacchiagodena@tin.it
1,c_e805,Mail2,ced@comune.magione.pg.it
1,c_e807,Mail2,anagrafe@comune.maglianoditenna.fm.it
1,c_e812,Mail2,affarigenerali@comune.maglianosabina.ri.it
1,c_e841,Mail3,eleonora.gandellini@comune.mairano.bs.it
1,c_e842,Mail2,poliziamunicipale@comune.maissana.sp.it
1,c_e851,Mail2,info@comune.malegno.bs.it
1,c_e864,Mail2,info@comune.malo.vi.it
1,c_e874,Mail2,info@comune.mamoiada.nu.it
1,c_e914,Mail2,comunemaranomarchesato@virgilio.it
1,c_e929,Mail2,mario_giaramita@comune.marchirolo.varese.it
1,c_e934,Mail2,marcignago@comune.marcignago.pv.it
1,c_e945,Mail2,margarita@ruparpiemonte.it
1,c_e947,Mail2,anagrafe@comune.margno.lc.it
1,c_e952,Mail2,affarigenerali@comune.marianodelfriuli.go.it
1,c_e959,Mail2,demogr.marling.marlengo@legalmail.it
1,c_e976,Mail2,comunemarsiconuovo@rete.basilicata.it
1,c_e984,Mail2,segretario@comune.martignano.le.it
1,c_f011,Mail2,giampaolo.volpin@comune.masera.pd.it
1,c_f021,Mail2,anagrafe@comunemassafermana.it
1,c_f028,Mail2,ragioneria@comune.massalengo.lo.it
1,c_f042,Mail2,anagrafe.masserano.bi@legalmail.it
1,c_f086,Mail2,amministrazione@comune.medole.mn.it
1,c_f097,Mail2,sindaco@comune.meldola.fc.it
1,c_f098,Mail2,finanziaria@comune.mele.ge.it
1,c_f113,Mail3,info@comune.melizzano.bn.it
1,c_f115,Mail2,amministrazione@comune.mello.so.it
1,c_f117,Mail2,ragioneria@comune.melpignano.le.it
1,c_f130,Mail2,meolo@comune.meolo.ve.it
1,c_f144,Mail2,cultura@comune.meretoditomba.ud.it
1,c_f172,Mail2,alessandro.anselmi@comune.mezzane.vr.it
1,c_f190,Mail2,personale@comunedimiane.it
1,c_f221,Mail4,polizia@comune.minervino.le.it
1,c_f225,Mail2,anagrafe@comunediminucciano.it
1,c_f229,Mail2,info@comune.mira.ve.it
1,c_f232,Mail2,info@comune.mirabellomonferrato.al
1,c_f246,Mail2,comune@comune.misilmeri.pa.it
1,c_f263,Mail2,lavoripubblici@comune.moena.tn.it
1,c_f268,Mail2,ragioneria@comune.mogliano.mc.it
1,c_f312,Mail3,mombasiglio@ruparpiemonte.it
1,c_f356,Mail2,IMUOnLine@comune.monfalcone.go.it
1,c_f361,Mail2,amministrativo@comune.mongardino.at.it
1,c_f368,Mail2,anagrafe@comune.mongiuffimelia.me.it
1,c_f404,Mail2,info@comune.montaldo.al.it
1,c_f405,Mail2,anagrafe@comune.montaldodimondovi.cn.it
1,c_f417,Mail2,anagrafe@comune.montaltopavese.pv.it
1,c_f441,Mail2,anagrafe@comune.montebellodibertona.pe.it
1,c_f442,Mail2,segreteria@comune.montebello.vi.it
1,c_f448,Mail2,demograficimontecalvo@legalkosmos.com
1,c_f450,Mail2,comune.montecalvo@provincia.ps.it
1,c_f453,Mail2,info@comune.montecarotto.an.it
1,c_f458,Mail2,d.bartolini@comune.montecatini.pi.it
1,c_f478,Mail2,anagrafe.comune.montecopiolo@emarche.it
1,c_f492,Mail2,areatecnica@comune.montefalco.pg.it
1,c_f496,Mail2,cingolani.paola@comune.montefano.mc.it
1,c_f499,Mail2,ced@comune.montefiascone.vt.it
1,c_f501,Mail2,demografici@comune.montefioredellaso.ap.it
1,c_f503,Mail2,mariagrazia.corciolani@comune.montefiorino.mo.it
1,c_f508,Mail2,info@comune.montefortedalpone.vr.it
1,c_f519,Mail2,rocco.introcaso@libero.it
1,c_f520,Mail2,anagrafe.comune.montegiorgio@emarche.it
1,c_f538,Mail2,comunemonteleonefg@libero.it
1,c_f549,Mail2,anagrafe@comune.montelparo.fm.it
1,c_f550,Mail2,info@comune.montelupoalbese.cn.it
1,c_f572,Mail2,claudia.ciardi@comune.montemurlo.po.it
1,c_f576,Mail2,monteneroutc@libero.it
1,c_f582,Mail2,comune.monteodorisio@legalmail.it
1,c_f594,Mail2,ragioneria@comune.monterchi.ar.it
1,c_f595,Mail2,anagrafe.montereale@legalmail.it
1,c_f614,Mail2,anna.lupacchini@ucvaldaso.it
1,c_f619,Mail2,ragioneria@comune.montesangiovanniinsabina.ri.it
1,c_f631,Mail2,anagrafe@montesantangelo.it
1,c_f634,Mail2,info@comune.montesanvito.an.it
1,c_f642,Mail2,lelli.a@comune.montese.mo.it
1,c_f681,Mail2,anagrafe@comune.montodine.cr.it
1,c_f696,Mail2,info@comune.montorsovicentino.vi.it
1,c_f697,Mail2,servizi.demografici@montottone.eu
1,c_f708,Mail2,g.celano@comunemoranocalabro.it
1,c_f713,Mail2,anagrafe@comune.morbello.al.it
1,c_f731,Mail2,demografici@comune.morigerati.sa.it
1,c_f738,Mail2,info@comune.mornicoalserio.bg.it
1,c_f764,Mail2,AFFARIGENERALI@comune.mosciano.te.it
1,c_f766,Mail2,info@comune.mosoinpassiria.bz.it
1,c_f767,Mail2,comune.mossa@comune.mossa.go.it
1,c_f776,Mail2,comune.mottalciata@ptb.provincia.biella.it
1,c_f797,Mail2,ragioneria@comune.muggio.mb.it
1,c_f808,Mail3,info@comune.muravera.ca.it
1,c_f811,Mail2,info@comune.murello.cn.it
1,c_f820,Mail2,ragioneria@comune.muscoline.bs.it
1,c_f865,Mail2,bertucci.a@tin.it
1,c_f878,Mail2,netro@ptb.provincia.biella.it
1,c_f891,Mail2,anagrafe@comune.nicorvo.pv.it
1,c_f917,Mail2,comunenoepoli@rete.basilicata.it
1,c_f932,Mail2,demografici@comune.nonio.vb.it
1,c_f941,Mail2,finanziari@comune.pontenossa.bg.it
1,c_f975,Mail3,ragioneria@comunenughedusn.it
1,c_f981,Mail2,finanze@comune.nuragus.ca.it
1,c_g004,Mail2,ragioneria@comune.offanengo.cr.it
1,c_g028,Mail2,demograficiolgiateolona@legalmail.it
1,c_g040,Mail2,segreteria@comune.olivetolario.lc.it
1,c_g054,Mail2,finanziari@comune.oltressendaalta.bg.it
1,c_g063,Mail2,anagrafe.omignano@virgilio.it
1,c_g074,Mail2,info@comune.ono-san-pietro.bs.it
1,c_g080,Mail2,demografici@comune.oppeano.vr.it
1,c_g095,Mail2,finanziario@comune.orgiano.vi.it
1,c_g108,Mail2,info@comune.orioalserio.bg.it
1,c_g122,Mail2,segreteria@comune.orroli.ca.it
1,c_g144,Mail2,anagrafe@comuneortovero.it
1,c_g152,Mail2,anagrafe@comune.osasio.to.it
1,c_g159,Mail2,affarigenerali@comune.osiosopra.bg.it
1,c_g163,Mail2,anagrafe@comune.osoppo.ud.it
1,c_g173,Mail2,comune@comune.ossana.tn.it
1,c_g179,Mail2,info@comune.ossimo.bs.it
1,c_g185,Mail2,commercio@comuneostiano.it
1,c_g191,Mail2,info@comune.ottana.nu.it
1,c_g202,Mail2,demografici@comune.ozegna.to.it
1,c_g241,Mail2,anagrafe@comune.pagnona.lc.it
1,c_g259,Mail2,anag@comune.palazzago.bg.it
1,c_g274,Mail2,anagrafe@comune.palestrina.legalmail.it
1,c_g280,Mail2,ragioneria@comune.pallanzeno.vb.it
1,c_g293,Mail2,amministrativo@comune.palombarasabina.rm.it
1,c_g304,Mail2,info@comune.pancarana.pv.it
1,c_g323,Mail2,papozze@comune.papozze.ro.it
1,c_g359,Mail2,municipio@comune.passignano-sul-trasimeno.pg.it
1,c_g368,Mail2,info@comune.pasturo.lc.it
1,c_g376,Mail2,ragioneria@comune.pattada.ss.it
1,c_g381,Mail2,sindaco@comune.paularo.ud.it
1,c_g386,Mail2,anagrafepaupisi@virgilio.it
1,c_g403,Mail2,anagrafe@comunedipedaso.it
1,c_g406,Mail2,u.ragioneria@comune.pedemonte.vi.it
1,c_g459,Mail2,info@comune.perloz.ao.it
1,c_g461,Mail2,comune@comune-pernumia.it
1,c_g498,Mail2,ANAGRAFEPESCOROCCHIANO@PEC.IT
1,c_g524,Mail3,info@comune.pettorano.aq.it
1,c_g525,Mail2,segreteria@comune.pettorazza.ro.it
1,c_g529,Mail2,info@comune.pezzaze.bs.it
1,c_g541,Mail2,ragioneria@monteverna.it
1,c_g546,Mail2,info@comune.piancamuno.bs.it
1,c_g549,Mail2,uff.ragioneria@comune.piancogno.bs.it
1,c_g551,Mail2,comune.piandimeleto@provincia.ps.it
1,c_g557,Mail2,anagrafe@comunepianellovaltidone.it
1,c_g594,Mail2,piedicavallo@ptb.provincia.biella.it
1,c_g608,Mail2,comunepietracamela.amm@tin.it
1,c_g634,Mail2,presidenteconsiglio.pieveemanuele@legalmail.it
1,c_g647,Mail2,ufficio.demografico@comune.pievedolmi.cr.it
1,c_g658,Mail2,demografici@comunepievevergonte.it
1,c_g672,Mail2,anagrafe@comune.pinasca.to.it
1,c_g684,Mail2,notifiche.comune.piobesitorinese@legalmail.it
1,c_g697,Mail2,info@comune.piozzo.cn.it
1,c_g712,Mail2,ambienteced@comunepisticci.it
1,c_g765,Mail2,demografici@comune.poggionativo.ri.it
1,c_g771,Mail3,areatecnica@comune.poggiosanmarcello.an.it
1,c_g788,Mail2,anagrafe@comune.sanpietroincerro.pc.it
1,c_g791,Mail2,antonio.galata@comune.polistena.rc.it
1,c_g792,Mail3,ragioneria.polizzigenerosa@anutel.it
1,c_g793,Mail2,info@comune.polla.sa.it
1,c_g798,Mail2,ragioneria.pollone@ptb.provincia.biella.it
1,c_g799,Mail2,anagrafe@comunedipollutri.it
1,c_g800,Mail2,info@comune.polonghera.cn.it
1,c_g805,Mail2,pomaretto@ruparpiemonte.it
1,c_g809,Mail2,demografici@comune.pombia.no.it
1,c_g814,Mail2,info@comunedipompeiana.net
1,c_g815,Mail2,affari.generali@comune.pompiano.brescia.it
1,c_g817,Mail2,comunedipompu@tiscali.it
1,c_g852,Mail2,affari-generali.pontenure@sintranet.it
1,c_g860,Mail2,ragioneria@comune.pontey.ao.it
1,c_g861,Mail2,info@comune.ponti.al.it
1,c_g872,Mail2,info@comune.ponzanomonferrato.al.it
1,c_g878,Mail3,info@comune.popoli.pe.it
1,c_g894,Mail2,info@comune.portacomaro.at.it
1,c_g919,Mail2,affarigenerali@comune.porto-recanati.mc.it
1,c_g932,Mail2,affarigenerali@comune.positano.sa.it
1,c_g954,Mail2,areademografica@comune.pozzilli.is.it
1,c_g962,Mail2,amministrativo@comune.pozzomaggiore.ss.it
1,c_g963,Mail2,ragioneria@comune.pozzonovo.pd.it
1,c_g964,Mail2,salvatore.guitto@comune.pozzuoli.na.it
1,c_g965,Mail2,giampiero.cominetti@unioneaddamartesana.it
1,c_g973,Mail2,amministrativa@comune.pragelato.to.it
1,c_h002,Mail2,anagrafe@com-prato-carnico.regione.fvg.it
1,c_h006,Mail2,segretario.comunale@comune.pratolaserra.av.it
1,c_h010,Mail2,ragioneria@comune.pravisdomini.pn.it
1,c_h021,Mail2,demografici@comune.predosa.al.it
1,c_h034,Mail2,buscherini.f@comune.premilcuore.fc.it
1,c_h040,Mail2,segreteria@comune.prepotto.ud.it
1,c_h052,Mail2,info@comune.pretoro.ch.it
1,c_h076,Mail2,rag.prossedi@libero.it
1,c_h077,Mail2,demografici@comune.provagliovalsabbia.bs.it
1,c_h104,Mail2,demografici@comune.quargnento.al.it
1,c_h140,Mail3,segreteria@quinzano.it
1,c_h148,Mail2,salvatore.restivo@comune.racalmuto.ag.it
1,c_h152,Mail2,brigitte.preyer@racines.eu
1,c_h173,Mail2,anagrafe@comune.cremenaga.va.it
1,c_h182,Mail2,ragioneria@comune.rapagnano.fm.it
1,c_h184,Mail2,sindaco@rapino.net
1,c_h189,Mail2,info@rasen-antholz.eu
1,c_h194,Mail2,info@comune.ravanusa.ag.it
1,c_h196,Mail2,anagrafe@com-ravascletto.regione.fvg.it
1,c_h203,Mail2,anagrafetributi@comune.re.vb.it
1,c_h205,Mail2,comunedirealmonteaagg@virgilio.it
1,c_h210,Mail2,sindaco@comune.recale.ce.it
1,c_h221,Mail2,cultura@comune.regalbuto.en.it
1,c_h227,Mail2,info@comune.santacrocedelsannio.bn.it
1,c_h243,Mail2,segreteriagenerale@comune.ercolano.na.it
1,c_h247,Mail2,info@comune.revello.cn.it
1,c_h314,Mail2,info@comune.ripaltaarpina.cr.it
1,c_h316,Mail2,anagrafe@comune.ripaltaguerina.cr.it
1,c_h323,Mail2,anagrafe@comune.ripesanginesio.mc.it
1,c_h324,Mail2,anagrafe@comune.ripi.fr.it
1,c_h328,Mail2,comune.rivaligure.im@legalmail.it
1,c_h367,Mail3,comune@comune.robassomero.to.it
1,c_h398,Mail2,affarigenerali@comuneroccadevandro.it
1,c_h402,Mail2,demografici.roccadimezzo.aq@legalmail.it
1,c_h407,Mail2,ragioneria@comune.roccafortemondovi.cn.it
